;docid;docnumber;docdate;parent;request;date;hour;name;federal_district;region_with_type;city;timezone;lat;lon;local_time
86;428664;ОП-З-00479-001;2023-07-06 17:10:55.744614+03:00;428647;1202100006239;2023-07-06;17;"МАОУ ""СОШ № 65"" Г. ЧЕБОКСАРЫ";Приволжский;Чувашская республика - Чувашия;Чебоксары;UTC+3;56.1288139;47.3840457;2023-07-06 17:10:55.744614+03:00
87;437325;ОП-З-00730-001;2023-07-19 11:18:14.751900+03:00;437314;1030203921076;2023-07-19;11;ГБПОУ УКРТБ;Приволжский;Респ Башкортостан;Уфа;UTC+5;54.716255;56.0146359;2023-07-19 13:18:14.751900+05:00
88;444697;ОП-З-00968-001;2023-08-04 13:46:14.856022+03:00;444665;1025100653687;2023-08-04;13;"ГАПОУ МО ""СКФКИС""";Северо-Западный;Мурманская обл;Мончегорск;UTC+3;67.9386153;32.9359719;2023-08-04 13:46:14.856022+03:00
89;507413;ОП-З-02689-001;2023-10-24 15:51:41.990976+03:00;507399;1023701508236;2023-10-24;15;ОГБПОУ КОХОМСКИЙ ИНДУСТРИАЛЬНЫЙ КОЛЛЕДЖ;Центральный;Ивановская обл;Кохма;UTC+3;56.933651;41.077011;2023-10-24 15:51:41.990976+03:00
90;432537;ОП-З-00575-001;2023-07-12 12:01:40.289435+03:00;432526;1025702657298;2023-07-12;12;МБОУ СОШ №3;Центральный;Орловская обл;Болхов;UTC+3;53.439846;35.999877;2023-07-12 12:01:40.289435+03:00
91;476243;ОП-З-01936-001;2023-09-15 13:22:17.620947+03:00;476213;1020201933950;2023-09-15;13;ГБПОУ ОКТЯБРЬСКИЙ МНОГОПРОФИЛЬНЫЙ ПРОФЕССИОНАЛЬНЫЙ КОЛЛЕДЖ;Приволжский;Респ Башкортостан;Октябрьский;UTC+5;54.4866631;53.5013808;2023-09-15 15:22:17.620947+05:00
92;436188;ОП-З-00697-001;2023-07-18 10:13:28.226824+03:00;436148;1027739733922;2023-07-18;10;ФГАОУ ВО РУТ (МИИТ), РУТ (МИИТ);Центральный;г Москва;Москва;UTC+3;55.7878531;37.6089844;2023-07-18 10:13:28.226824+03:00
93;428540;ОП-З-00457-006;2023-07-06 15:59:02.796692+03:00;427693;1027802505279;2023-07-06;15;"ФГАОУ ВО СПБПУ,СПБПУ,ФГАОУ ВО ""СПБПУ"", САНКТ-ПЕТЕРБУРГСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ПЕТРА ВЕЛИКОГО";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;60.0075321;30.3730651;2023-07-06 15:59:02.796692+03:00
94;427643;ОП-З-00430-002;2023-07-06 12:21:55.417815+03:00;426705;1024001186483;2023-07-06;12;"МБОУ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 5"" Г. КАЛУГИ";Центральный;Калужская обл;Калуга;UTC+3;54.5126164;36.2584731;2023-07-06 12:21:55.417815+03:00
95;428723;ОП-З-00441-003;2023-07-06 17:48:21.799806+03:00;427029;1072130006740;2023-07-06;17;"МАОУ ""ГИМНАЗИЯ № 5"" Г. ЧЕБОКСАРЫ";Приволжский;Чувашская республика - Чувашия;Чебоксары;UTC+3;56.1371401;47.2436305;2023-07-06 17:48:21.799806+03:00
96;429897;ОП-З-00506-001;2023-07-07 14:50:34.052412+03:00;429640;1025100804453;2023-07-07;14;"МАОУ ""ГИМНАЗИЯ""";Северо-Западный;Мурманская обл;Полярный;UTC+3;69.1972253;33.4433238;2023-07-07 14:50:34.052412+03:00
97;428731;ОП-З-00476-002;2023-07-06 17:56:56.873066+03:00;428496;1025301788775;2023-07-06;17;МАОУ СОШ №2 Г. СОЛЬЦЫ;Северо-Западный;Новгородская обл;Сольцы;UTC+3;58.121076;30.313595;2023-07-06 17:56:56.873066+03:00
98;430062;ОП-З-00291-003;2023-07-07 15:57:03.139065+03:00;420957;1027802496732;2023-07-07;15;ГБОУ СОШ № 139 КАЛИНИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.966705;30.40755;2023-07-07 15:57:03.139065+03:00
99;430087;ОП-З-00292-011;2023-07-07 16:01:04.477353+03:00;421076;1024301004860;2023-07-07;16;КОГОБУ СШ ПГТ ОРИЧИ;Приволжский;Кировская обл;;UTC+3;58.3947579;49.0526647;2023-07-07 16:01:04.477353+03:00
100;446188;ОП-З-01027-001;2023-08-10 11:45:41.899135+03:00;446126;1027809197635;2023-08-10;11;СПБГУТ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.93502;30.317952;2023-08-10 11:45:41.899135+03:00
101;490209;ОП-З-02279-001;2023-10-04 10:15:06.641157+03:00;489956;1027900635883;2023-10-04;10;"ОГПОБУ ""МНОГОПРОФИЛЬНЫЙ ЛИЦЕЙ""";Дальневосточный;Еврейская Аобл;;UTC+10;47.6953776;131.0985866;2023-10-04 17:15:06.641157+10:00
102;430139;ОП-З-00456-006;2023-07-07 16:33:18.537218+03:00;427664;1034316545064;2023-07-07;16;КОГОАУ ЛЕН;Приволжский;Кировская обл;Киров;UTC+3;58.6281468;49.6377433;2023-07-07 16:33:18.537218+03:00
103;455354;ОП-З-01318-002;2023-08-30 10:30:59.297806+03:00;455278;1027501147134;2023-08-30;10;"ГПОУ ""ЧТОТИБ""";Дальневосточный;Забайкальский край;Чита;UTC+9;52.0394745;113.503155;2023-08-30 16:30:59.297806+09:00
104;432077;ОП-З-00564-001;2023-07-11 14:01:56.594831+03:00;432062;1041501903508;2023-07-11;14;МБОУ - ЛИЦЕЙ Г.ВЛАДИКАВКАЗА;Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0367198;44.6680937;2023-07-11 14:01:56.594831+03:00
105;432840;О-З-00573-002;2023-07-12 15:23:02.161283+03:00;432415;1023401998707;2023-07-12;15;"МОУ СШ № 32 ""ЭВРИКА-РАЗВИТИЕ""";Южный;Волгоградская обл;Волжский;UTC+3;48.77851;44.801804;2023-07-12 15:23:02.161283+03:00
106;431312;ОП-З-00540-003;2023-07-10 16:04:25.992751+03:00;431254;1034700559475;2023-07-10;16;"МОБУ ""СОШ № 6"" Г. ВСЕВОЛОЖСКА";Северо-Западный;Ленинградская обл;Всеволожск;UTC+3;59.9938241;30.6474183;2023-07-10 16:04:25.992751+03:00
107;489140;ОП-З-02259-001;2023-10-03 10:00:00.695577+03:00;489066;1023101668150;2023-10-03;10;"ОГАПОУ ""БПК""";Центральный;Белгородская обл;Белгород;UTC+3;50.5635889;36.5624013;2023-10-03 10:00:00.695577+03:00
108;438527;ОП-З-00752-003;2023-07-20 11:41:54.644006+03:00;438444;1033500072660;2023-07-20;11;"БОУ ВО ""ВОЛОГОДСКИЙ МНОГОПРОФИЛЬНЫЙ ЛИЦЕЙ""";Северо-Западный;Вологодская обл;Вологда;UTC+3;59.2302017;39.8695413;2023-07-20 11:41:54.644006+03:00
109;432297;ОП-З-00568-001;2023-07-11 16:22:47.594007+03:00;432269;1033500072660;2023-07-11;16;"БОУ ВО ""ВОЛОГОДСКИЙ МНОГОПРОФИЛЬНЫЙ ЛИЦЕЙ""";Северо-Западный;Вологодская обл;Вологда;UTC+3;59.2302017;39.8695413;2023-07-11 16:22:47.594007+03:00
110;477512;ОП-З-01969-001;2023-09-18 15:00:46.049059+03:00;477490;1025100653687;2023-09-18;15;"ГАПОУ МО ""СКФКИС""";Северо-Западный;Мурманская обл;Мончегорск;UTC+3;67.9386153;32.9359719;2023-09-18 15:00:46.049059+03:00
111;434204;О-З-00597-002;2023-07-14 10:22:01.562135+03:00;433385;1027809197635;2023-07-14;10;СПБГУТ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.93502;30.317952;2023-07-14 10:22:01.562135+03:00
112;433233;ОП-З-00587-002;2023-07-13 10:20:06.016295+03:00;433133;1031616006025;2023-07-13;10;"МАОУ ""СОШ №4""";Приволжский;Респ Татарстан;Набережные Челны;UTC+3;55.69475;52.3429385;2023-07-13 10:20:06.016295+03:00
113;438472;О-З-00752-001;2023-07-20 11:29:02.371019+03:00;438444;1033500072660;2023-07-20;11;"БОУ ВО ""ВОЛОГОДСКИЙ МНОГОПРОФИЛЬНЫЙ ЛИЦЕЙ""";Северо-Западный;Вологодская обл;Вологда;UTC+3;59.2302017;39.8695413;2023-07-20 11:29:02.371019+03:00
114;433957;ОП-З-00616-001;2023-07-14 09:01:55.336871+03:00;433857;1065302005295;2023-07-14;9;"МАОУ ""ГИМНАЗИЯ"" Г.ВАЛДАЙ";Северо-Западный;Новгородская обл;Валдай;UTC+3;57.9853524;33.2387915;2023-07-14 09:01:55.336871+03:00
115;454726;ОП-З-01296-001;2023-08-29 17:57:08.219896+03:00;454662;1027809197635;2023-08-29;17;СПБГУТ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.93502;30.317952;2023-08-29 17:57:08.219896+03:00
116;442589;ОП-З-00895-001;2023-08-01 10:29:26.394055+03:00;442568;1027101415846;2023-08-01;10;"ГПОУ ТО ""НТПБ""";Центральный;Тульская обл;Новомосковск;UTC+3;54.0133592;38.2946832;2023-08-01 10:29:26.394055+03:00
117;487740;ОП-З-02229-001;2023-09-29 15:08:25.384681+03:00;487681;1025100653687;2023-09-29;15;"ГАПОУ МО ""СКФКИС""";Северо-Западный;Мурманская обл;Мончегорск;UTC+3;67.9386153;32.9359719;2023-09-29 15:08:25.384681+03:00
118;486687;ОП-З-02209-001;2023-09-29 10:32:30.768721+03:00;486616;1024600966290;2023-09-29;10;"ОБПОУ ""КПК""";Центральный;Курская обл;Курск;UTC+3;51.748587;36.193527;2023-09-29 10:32:30.768721+03:00
119;434994;ОП-З-00656-001;2023-07-17 10:51:29.574563+03:00;434983;1037739049105;2023-07-17;10;"ФГБУ ""ФЦТ""";Центральный;г Москва;Москва;UTC+3;55.771362;37.5676061;2023-07-17 10:51:29.574563+03:00
120;434249;ОП-З-00631-001;2023-07-14 10:40:58.832199+03:00;434226;1020502523623;2023-07-14;10;"ГБПОУ РД ""ТЕХНИЧЕСКИЙ КОЛЛЕДЖ ИМЕНИ Р.Н. АШУРАЛИЕВА""";Северо-Кавказский;Респ Дагестан;Махачкала;UTC+3;42.9664094;47.5198058;2023-07-14 10:40:58.832199+03:00
121;439690;О-З-00798-001;2023-07-21 11:49:02.350343+03:00;439618;1025801438651;2023-07-21;11;ГУБЕРНСКИЙ ЛИЦЕЙ;Приволжский;Пензенская обл;Пенза;UTC+3;53.1845712;44.9759934;2023-07-21 11:49:02.350343+03:00
122;437684;ОП-З-00732-002;2023-07-19 14:23:01.127791+03:00;437428;1027802505279;2023-07-19;14;"ФГАОУ ВО СПБПУ,СПБПУ,ФГАОУ ВО ""СПБПУ"", САНКТ-ПЕТЕРБУРГСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ПЕТРА ВЕЛИКОГО";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;60.0075321;30.3730651;2023-07-19 14:23:01.127791+03:00
123;437726;ОП-З-00736-001;2023-07-19 15:23:59.861729+03:00;437656;1027101415846;2023-07-19;15;"ГПОУ ТО ""НТПБ""";Центральный;Тульская обл;Новомосковск;UTC+3;54.0133592;38.2946832;2023-07-19 15:23:59.861729+03:00
124;437475;О-З-00730-002;2023-07-19 12:16:01.456761+03:00;437314;1030203921076;2023-07-19;12;ГБПОУ УКРТБ;Приволжский;Респ Башкортостан;Уфа;UTC+5;54.716255;56.0146359;2023-07-19 14:16:01.456761+05:00
125;437064;О-З-00707-002;2023-07-18 16:51:01.741300+03:00;436410;1022601976154;2023-07-18;16;"ГБОУ СК ""ГИМНАЗИЯ № 25""";Северо-Кавказский;Ставропольский край;Ставрополь;UTC+3;45.0401685;41.960731;2023-07-18 16:51:01.741300+03:00
126;436553;ОП-З-00707-002;2023-07-18 12:06:33.294929+03:00;436410;1022601976154;2023-07-18;12;"ГБОУ СК ""ГИМНАЗИЯ № 25""";Северо-Кавказский;Ставропольский край;Ставрополь;UTC+3;45.0401685;41.960731;2023-07-18 12:06:33.294929+03:00
127;484264;ОП-З-02140-001;2023-09-27 14:02:26.661969+03:00;484253;1022301812500;2023-09-27;14;НАН ЧОУ ВО АКАДЕМИЯ ИМСИТ;Южный;Краснодарский край;Краснодар;UTC+3;45.063432;38.995714;2023-09-27 14:02:26.661969+03:00
128;439907;ОП-З-00783-002;2023-07-21 14:33:16.705941+03:00;439223;1020100708682;2023-07-21;14;"МБОУ ""МАЙКОПСКАЯ ГИМНАЗИЯ № 5""";Южный;Респ Адыгея;Майкоп;UTC+3;44.5998803;40.1087701;2023-07-21 14:33:16.705941+03:00
129;443799;О-З-00859-004;2023-08-03 04:00:02.462806+03:00;441725;1022501296520;2023-08-03;4;"МАОУ ЛИЦЕЙ ""ТЕХНИЧЕСКИЙ""";Дальневосточный;Приморский край;Владивосток;UTC+10;43.1127838;131.9269091;2023-08-03 11:00:02.462806+10:00
130;440035;ОП-З-00798-004;2023-07-21 15:55:02.560371+03:00;439618;1025801438651;2023-07-21;15;ГУБЕРНСКИЙ ЛИЦЕЙ;Приволжский;Пензенская обл;Пенза;UTC+3;53.1845712;44.9759934;2023-07-21 15:55:02.560371+03:00
131;494802;ОП-З-02377-002;2023-10-09 11:59:46.057540+03:00;494629;1022800532809;2023-10-09;11;ГПОАУ БПК;Дальневосточный;Амурская обл;Благовещенск;UTC+9;50.2542243;127.5555683;2023-10-09 17:59:46.057540+09:00
132;516729;ОП-З-03014-001;2023-11-14 14:28:25.024441+03:00;516718;1025300990956;2023-11-14;14;"ОГА ПОУ ""БОРОВИЧСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ ИМЕНИ А.А. КОКОРИНА""; ОГА ПОУ БМК";Северо-Западный;Новгородская обл;Боровичи;UTC+3;58.4061759;33.8944897;2023-11-14 14:28:25.024441+03:00
133;460079;ОП-З-01450-002;2023-09-04 15:42:04.959642+03:00;459785;1037800006089;2023-09-04;15;САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, САНКТ-ПЕТЕРБУРГСКИЙ УНИВЕРСИТЕТ ИЛИ СПБГУ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.94074;30.300246;2023-09-04 15:42:04.959642+03:00
134;442115;ОП-З-00871-001;2023-07-31 14:08:22.927385+03:00;442104;1030203921076;2023-07-31;14;ГБПОУ УКРТБ;Приволжский;Респ Башкортостан;Уфа;UTC+5;54.716255;56.0146359;2023-07-31 16:08:22.927385+05:00
135;443688;ОП-З-00925-001;2023-08-02 13:00:49.812431+03:00;443665;1023404237669;2023-08-02;13;"ВОЛГУ, ФГАОУ ВО ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ФГАОУ ВО ВОЛГУ";Южный;Волгоградская обл;Волгоград;UTC+3;48.6417131;44.4227743;2023-08-02 13:00:49.812431+03:00
136;412987;ОП-З-00031-001;2023-06-21 10:18:10.258502+03:00;412951;1026604939855;2023-06-21;10;"ФГАОУ ВО ""УРФУ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА"", УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ, УРФУ, УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА";Уральский;Свердловская обл;Екатеринбург;UTC+5;56.843987;60.653843;2023-06-21 12:18:10.258502+05:00
137;414567;О-З-00088-001;2023-06-23 12:21:02.381116+03:00;414497;1027739733922;2023-06-23;12;ФГАОУ ВО РУТ (МИИТ), РУТ (МИИТ);Центральный;г Москва;Москва;UTC+3;55.7878531;37.6089844;2023-06-23 12:21:02.381116+03:00
138;422201;ОП-З-00308-001;2023-07-03 10:43:11.130525+03:00;421812;1020400755781;2023-07-03;10;"МБОУ ""ЛИЦЕЙ № 6 Г. ГОРНО-АЛТАЙСКА""";Сибирский;Респ Алтай;Горно-Алтайск;UTC+7;51.9550121;85.9385344;2023-07-03 14:43:11.130525+07:00
139;412235;ОП-З-00003-001;2023-06-19 14:01:12.340655+03:00;412203;1022701290116;2023-06-19;14;МАОУ СОШ № 77;Дальневосточный;Хабаровский край;Хабаровск;UTC+10;48.5061333;135.0716054;2023-06-19 21:01:12.340655+10:00
140;476638;ОП-З-01907-005;2023-09-15 15:31:32.567068+03:00;475247;1024800834250;2023-09-15;15;;;;;;;;2023-09-15 15:31:32.567068+03:00
141;440507;ОП-З-00821-001;2023-07-25 09:02:10.048540+03:00;440456;1020400755242;2023-07-25;9;"БПОУ РА ""ГОРНО-АЛТАЙСКИЙ ГОСУДАРСТВЕННЫЙ ПОЛИТЕХНИЧЕСКИЙ КОЛЛЕДЖ ИМЕНИ М.З. ГНЕЗДИЛОВА"", БПОУ РА ""ГАГПК ИМ. М.З. ГНЕЗДИЛОВА""";Сибирский;Респ Алтай;Горно-Алтайск;UTC+7;51.9659294;85.9041814;2023-07-25 13:02:10.048540+07:00
142;481034;ОП-З-02053-001;2023-09-21 16:09:43.977880+03:00;480966;1026103275440;2023-09-21;16;"ГБПОУ РО ""РКСИ""";Южный;Ростовская обл;Ростов-на-Дону;UTC+3;47.2147089;39.704794;2023-09-21 16:09:43.977880+03:00
143;489176;О-З-02257-001;2023-10-03 10:03:02.221719+03:00;489037;1022401359177;2023-10-03;10;"КГБПОУ ""КАНСКИЙ ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ""";Сибирский;Красноярский край;Канск;UTC+7;56.2079334;95.7029443;2023-10-03 14:03:02.221719+07:00
144;465374;ОП-З-01607-001;2023-09-07 09:04:31.566468+03:00;465338;1023801748761;2023-09-07;9;ФГБОУ ВО ИРГУПС;Сибирский;Иркутская обл;Иркутск;UTC+8;52.2706224;104.2610916;2023-09-07 14:04:31.566468+08:00
145;440520;ОП-З-00825-001;2023-07-25 09:04:06.314565+03:00;440496;1153668049028;2023-07-25;9;"ГБПОУ ВО ""БТПИТ""";Центральный;Воронежская обл;Борисоглебск;UTC+3;51.3661017;42.0810139;2023-07-25 09:04:06.314565+03:00
146;466609;ОП-З-01543-004;2023-09-07 14:51:20.583215+03:00;463008;1026900570201;2023-09-07;14;"ГБП ОУ ""ТВЕРСКОЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ""";Центральный;Тверская обл;Тверь;UTC+3;56.8247293;35.8982974;2023-09-07 14:51:20.583215+03:00
147;443434;ОП-З-00859-004;2023-08-02 10:05:31.658435+03:00;441725;1022501296520;2023-08-02;10;"МАОУ ЛИЦЕЙ ""ТЕХНИЧЕСКИЙ""";Дальневосточный;Приморский край;Владивосток;UTC+10;43.1127838;131.9269091;2023-08-02 17:05:31.658435+10:00
148;495456;ОП-З-02401-002;2023-10-10 08:42:35.152125+03:00;495402;1020201933950;2023-10-10;8;ГБПОУ ОКТЯБРЬСКИЙ МНОГОПРОФИЛЬНЫЙ ПРОФЕССИОНАЛЬНЫЙ КОЛЛЕДЖ;Приволжский;Респ Башкортостан;Октябрьский;UTC+5;54.4866631;53.5013808;2023-10-10 10:42:35.152125+05:00
149;468355;ОП-З-01692-001;2023-09-08 15:25:21.087984+03:00;468184;1024502052530;2023-09-08;15;"ГБПОУ ""МППК""";Уральский;Курганская обл;;UTC+5;55.3377481;63.9115903;2023-09-08 17:25:21.087984+05:00
150;441275;ОП-З-00587-004;2023-07-26 13:26:13.174963+03:00;433133;1031616006025;2023-07-26;13;"МАОУ ""СОШ №4""";Приволжский;Респ Татарстан;Набережные Челны;UTC+3;55.69475;52.3429385;2023-07-26 13:26:13.174963+03:00
151;442730;ОП-З-00884-001;2023-08-01 11:16:40.218956+03:00;442346;1142452001130;2023-08-01;11;ШКОЛА ДИСТАНЦИОННОГО ОБРАЗОВАНИЯ;Сибирский;Красноярский край;Красноярск;UTC+7;55.9947737;92.9440379;2023-08-01 15:16:40.218956+07:00
